raceId,driverId,stop,lap
872,20,1,20
872,4,1,20
872,155,1,20
872,17,1,21
872,814,1,21
872,18,1,22
872,37,1,22
872,1,1,23
872,39,1,23
872,817,1,24
872,811,1,24
872,807,1,27
872,816,1,27
872,815,1,29
872,10,2,32
872,20,2,34
872,813,2,35
872,819,2,35
872,30,2,37
872,3,2,38
872,5,2,39
872,808,2,40
873,10,2,25
873,5,2,26
873,17,2,28
873,813,2,29
873,4,2,29
873,155,2,30
873,808,3,30
873,37,2,30
873,817,2,31
873,8,2,32
873,20,2,33
873,18,2,33
873,819,2,32
873,814,2,33
873,3,2,33
873,154,2,33
873,813,3,33
873,30,2,33
873,811,3,33
873,13,3,33
873,17,3,40
873,807,2,40
873,815,2,40
873,808,4,40
873,37,3,40
873,5,3,45
873,155,3,50
873,807,3,50
873,808,1,1
873,13,1,1
873,17,1,8
873,20,1,10
873,811,1,10
873,4,1,11
873,30,1,11
873,817,1,11
873,1,1,12
873,814,1,12
873,3,1,12
873,818,1,12
873,5,1,12
873,813,1,13
873,8,1,13
873,10,1,13
873,18,1,14
873,154,1,14
873,155,1,14
873,819,1,16
873,807,1,18
873,815,1,18
873,37,1,18
873,808,2,18
873,13,2,19
873,39,1,19
873,818,2,24
873,811,2,25
874,154,1,1
874,811,1,1
874,17,1,1
874,154,2,7
874,18,1,13
874,8,1,13
874,807,1,13
874,814,1,13
874,155,1,14
874,819,1,14
874,815,1,15
874,39,1,15
874,1,1,16
874,813,1,16
874,811,2,16
874,20,1,17
874,13,1,17
874,817,1,17
874,30,1,17
874,37,1,17
874,5,1,18
874,818,1,18
874,808,1,19
874,10,1,20
874,811,3,21
874,154,3,22
874,17,2,26
874,8,2,30
874,155,2,31
874,1,2,31
874,807,2,31
874,819,2,31
874,814,2,32
874,813,2,33
874,817,2,34
874,811,4,34
874,18,2,35
874,818,2,35
874,13,2,36
874,30,2,36
874,20,2,37
874,37,2,36
874,10,2,40
874,5,2,41
874,808,2,42
874,808,3,48
875,155,1,1
875,155,2,7
875,1,1,13
875,807,1,13
875,154,1,13
875,30,1,13
875,818,1,13
875,5,1,13
875,17,1,14
875,13,1,14
875,8,1,14
875,817,1,14
875,811,1,14
875,808,1,14
875,10,1,14
875,20,1,15
875,4,1,15
875,814,1,15
875,819,1,17
875,815,1,18
875,39,1,18
875,813,1,21
875,1,2,26
875,814,2,28
875,154,2,31
875,10,2,31
875,17,2,32
875,807,2,32
875,30,2,32
875,811,2,32
875,808,2,32
875,815,2,33
875,5,2,33
875,4,2,34
875,817,2,34
875,20,2,35
875,13,2,35
875,8,2,35
875,819,2,34
875,818,2,38
875,1,3,42
876,818,1,1
876,30,1,1
876,815,1,14
876,815,2,19
876,18,1,25
876,811,1,26
876,39,1,26
876,8,1,27
876,3,1,27
876,813,1,27
876,817,1,27
876,13,1,28
876,807,1,28
876,814,1,28
876,819,1,28
876,4,1,29
876,17,1,30
876,813,2,30
876,808,1,31
876,10,1,31
876,1,1,32
876,5,1,32
876,20,1,33
876,37,1,32
876,818,2,33
876,30,2,33
876,154,1,36
876,155,1,36
877,3,1,1
877,154,1,1
877,814,1,1
877,818,1,9
877,154,2,9
877,814,2,9
877,20,1,13
877,155,1,25
877,13,1,26
877,817,1,26
877,819,1,26
877,30,1,27
877,10,1,27
877,808,1,27
877,4,1,28
877,5,1,28
877,37,1,28
877,18,1,29
877,813,1,29
877,815,1,30
877,17,1,30
877,8,1,31
877,811,1,32
877,818,2,33
877,20,2,37
877,815,2,38
877,817,2,38
877,814,3,39
877,30,2,41
877,815,3,44
878,154,1,9
878,155,1,13
878,30,1,14
878,807,1,17
878,1,1,20
878,4,1,20
878,811,1,20
878,20,1,21
878,814,1,21
878,813,1,21
878,5,1,21
878,10,1,21
878,815,1,22
878,808,1,23
878,8,1,24
878,37,1,24
878,39,1,25
878,13,1,26
878,819,1,26
878,817,1,30
878,814,2,30
878,3,1,34
878,18,1,35
878,30,2,39
879,8,1,5
879,30,1,5
879,155,1,8
879,30,2,8
879,3,1,9
879,817,1,9
879,17,1,9
879,1,1,10
879,4,1,10
879,20,1,10
879,814,1,10
879,39,1,13
879,819,1,13
879,10,1,14
879,808,1,14
879,37,1,14
879,13,1,15
879,818,1,15
879,5,1,15
879,30,3,17
879,1,2,18
879,4,2,18
879,155,2,18
879,3,2,18
879,814,2,18
879,20,2,19
879,17,2,19
879,817,2,19
879,8,2,19
879,13,2,19
879,10,2,19
879,808,2,19
879,5,2,19
879,37,2,19
879,818,2,20
879,819,2,20
879,39,2,20
879,3,3,20
879,807,1,23
879,18,1,23
879,818,3,29
879,10,3,31
879,5,3,37
879,3,4,50
879,37,3,50
879,817,3,51
879,39,3,51
879,20,3,52
879,8,3,53
879,155,3,54
879,30,4,54
879,20,4,54
879,808,3,54
879,13,3,55
879,17,3,55
879,819,3,55
879,4,3,56
879,818,4,56
879,37,4,55
879,817,4,56
879,18,2,57
879,39,4,55
879,807,2,57
879,5,4,56
879,10,4,56
879,814,3,57
879,807,3,58
879,5,5,59
879,817,5,61
880,18,1,4
880,17,1,5
880,154,1,5
880,821,1,5
880,822,1,6
880,820,1,6
880,20,1,7
880,823,1,7
880,13,1,8
880,814,1,8
880,819,1,8
880,4,1,9
880,8,1,9
880,818,1,9
880,824,1,9
880,813,1,10
880,1,1,13
880,3,1,14
880,817,1,15
880,815,1,16
880,823,2,16
880,17,2,18
880,154,2,19
880,820,2,19
880,4,2,20
880,18,2,20
880,16,1,21
880,20,2,21
880,13,2,23
880,815,2,23
880,818,2,24
880,822,2,24
880,821,2,27
880,824,2,27
880,817,2,30
880,1,2,31
880,814,2,33
880,8,2,34
880,819,2,33
880,823,3,34
880,820,3,34
880,13,3,36
880,20,3,37
880,18,3,37
880,154,3,37
880,17,3,38
880,4,3,39
880,822,3,40
880,815,3,41
880,1,3,42
880,818,3,44
880,16,2,46
880,824,3,50
881,20,1,5
881,13,1,5
881,16,1,6
881,817,1,6
881,8,1,6
881,814,1,6
881,813,1,6
881,823,1,6
881,824,1,6
881,822,1,6
881,820,1,6
881,17,1,7
881,1,1,7
881,18,1,7
881,807,1,7
881,815,1,7
881,154,1,7
881,821,1,7
881,818,1,7
881,819,1,7
881,3,1,8
881,813,2,13
881,824,2,17
881,823,2,18
881,17,2,19
881,817,2,19
881,820,2,19
881,13,2,20
881,154,2,20
881,819,2,20
881,1,2,21
881,18,2,21
881,807,2,21
881,8,2,21
881,20,2,22
881,3,2,22
881,815,2,22
881,821,2,22
881,822,2,22
881,818,2,26
881,823,3,28
881,824,3,29
881,1,3,30
881,17,3,31
881,3,3,31
881,20,3,32
881,820,3,31
881,813,3,32
881,819,3,32
881,13,3,33
881,815,3,33
881,817,3,33
881,807,3,34
881,8,3,34
881,154,3,35
881,821,3,36
881,822,3,40
881,1,4,41
881,20,4,42
881,3,4,42
881,820,4,41
881,17,4,43
881,823,4,42
881,818,3,43
881,824,4,43
881,807,4,44
881,819,4,43
881,13,4,47
881,821,4,51
881,815,4,54
882,17,1,1
882,817,1,4
882,1,1,5
882,3,1,5
882,819,1,5
882,4,1,6
882,8,1,6
882,824,1,6
882,823,1,6
882,13,1,7
882,154,1,7
882,813,1,7
882,820,1,7
882,807,1,14
882,20,1,14
882,814,1,14
882,17,2,15
882,818,1,15
882,822,1,16
882,824,2,16
882,819,2,17
882,13,2,19
882,3,2,19
882,3,3,20
882,823,2,20
882,1,2,21
882,8,2,21
882,820,2,21
882,4,2,23
882,18,1,23
882,154,2,23
882,817,2,23
882,813,2,23
882,815,1,24
882,807,2,29
882,20,2,31
882,815,2,31
882,814,2,32
882,824,3,32
882,819,3,33
882,820,3,33
882,8,3,34
882,822,2,34
882,807,3,36
882,13,3,36
882,1,3,37
882,154,3,37
882,818,2,37
882,823,3,37
882,817,3,38
882,813,3,39
882,4,3,41
882,818,3,43
882,18,2,49
882,20,3,51
882,822,3,51
882,814,3,53
883,821,1,1
883,16,1,1
883,823,1,2
883,818,1,2
883,4,1,7
883,17,1,8
883,154,1,8
883,4,2,8
883,3,1,9
883,18,1,9
883,817,1,9
883,824,1,9
883,20,1,10
883,13,1,10
883,815,1,10
883,1,1,10
883,813,1,10
883,820,1,10
883,819,1,11
883,807,1,12
883,822,1,13
883,814,1,14
883,823,2,14
883,8,1,16
883,821,2,16
883,13,2,17
883,16,2,18
883,3,2,20
883,815,2,20
883,17,2,21
883,18,2,21
883,1,2,22
883,824,2,22
883,813,2,23
883,819,2,23
883,820,2,23
883,4,3,24
883,20,2,25
883,823,3,24
883,817,2,25
883,807,2,26
883,154,2,27
883,13,3,28
883,822,2,29
883,3,3,33
883,821,3,33
883,8,2,34
883,18,3,34
883,819,3,35
883,814,2,36
883,13,4,36
883,824,3,36
883,17,3,37
883,820,3,37
883,1,3,38
883,815,3,39
883,4,4,39
883,813,3,39
883,823,4,39
883,807,3,41
883,817,3,41
883,20,3,42
883,154,3,42
883,16,3,42
883,821,4,43
883,3,4,44
883,18,4,46
883,820,4,46
883,822,3,47
883,823,5,47
883,824,4,48
884,824,1,2
884,17,1,7
884,13,1,8
884,807,1,8
884,813,1,8
884,819,1,8
884,4,1,9
884,1,1,9
884,814,1,9
884,818,1,9
884,823,1,9
884,822,1,9
884,3,1,10
884,20,1,10
884,8,1,10
884,815,1,10
884,817,1,10
884,18,1,11
884,821,1,13
884,813,2,13
884,820,1,15
884,824,2,16
884,814,2,19
884,13,2,20
884,17,2,20
884,818,2,20
884,813,3,20
884,823,2,20
884,4,2,21
884,807,2,21
884,16,2,22
884,815,2,23
884,819,2,23
884,20,2,24
884,817,2,24
884,1,2,25
884,822,2,25
884,8,2,26
884,3,2,27
884,821,2,28
884,18,2,28
884,824,3,29
884,820,2,30
884,807,3,34
884,818,3,34
884,807,4,35
884,813,4,35
884,4,3,36
884,13,3,36
884,17,3,36
884,1,3,36
884,16,3,36
884,818,4,37
884,814,3,38
884,815,3,38
884,807,5,38
884,20,3,39
884,817,3,39
884,819,3,41
884,821,3,42
884,822,3,43
884,8,3,45
884,18,3,46
884,824,4,46
884,3,3,47
884,820,3,47
884,4,4,49
884,16,4,49
884,17,4,50
884,815,4,50
884,1,4,50
884,13,4,51
884,20,4,51
884,817,4,51
884,814,4,53
884,813,5,53
884,807,6,53
884,821,4,54
885,813,1,1
885,823,1,1
885,814,1,9
885,817,1,22
885,824,1,22
885,820,1,23
885,823,2,24
885,17,1,25
885,8,1,26
885,18,1,26
885,13,1,26
885,807,1,27
885,4,1,28
885,821,1,28
885,815,1,29
885,818,1,29
885,20,1,30
885,16,1,30
885,822,1,30
885,154,1,30
885,813,2,30
885,3,1,31
885,1,1,31
885,824,2,35
885,823,3,35
885,820,2,48
885,154,2,62
885,821,2,63
885,820,3,63
885,8,2,70
881,814,2,20
881,16,2,22
881,18,3,35
884,16,1,8
886,823,1,8
886,16,1,9
886,819,1,11
886,817,1,12
886,807,1,12
886,813,1,12
886,17,1,13
886,818,1,13
886,815,1,13
886,3,1,14
886,822,1,14
886,20,1,16
886,4,1,16
886,13,1,17
886,813,2,17
886,1,1,19
886,821,1,21
886,8,1,22
886,18,1,27
886,3,2,31
886,823,2,32
886,819,2,36
886,16,2,37
886,807,2,38
886,820,1,38
886,817,2,39
886,823,3,38
886,822,2,40
886,13,2,41
886,824,1,41
886,823,4,40
886,154,1,42
886,815,2,43
886,17,2,46
886,4,2,47
886,1,2,48
886,20,2,49
886,813,3,49
886,154,2,53
886,814,1,56
886,3,3,57
886,818,2,57
886,16,3,61
886,821,2,63
887,1,1,8
887,154,1,9
887,814,1,9
887,4,1,10
887,17,1,10
887,821,1,10
887,823,1,10
887,13,1,10
887,8,1,11
887,817,1,11
887,18,1,11
887,824,1,11
887,3,1,12
887,16,1,12
887,807,1,12
887,820,1,12
887,20,1,13
887,815,1,13
887,818,1,14
887,813,1,15
887,822,1,15
887,819,1,15
887,13,2,16
887,807,2,25
887,818,2,25
887,821,2,27
887,823,2,28
887,8,2,29
887,821,3,29
887,4,2,30
887,154,2,30
887,17,2,31
887,817,2,32
887,18,2,32
887,820,2,32
887,16,2,33
887,815,2,33
887,814,2,33
887,824,2,33
887,3,2,34
887,819,2,34
887,20,2,35
887,1,2,36
887,13,3,36
887,813,2,37
887,807,3,37
887,822,2,38
887,821,4,40
887,823,3,40
887,4,3,41
887,3,3,42
887,17,3,42
887,154,3,42
887,814,3,42
887,13,4,42
888,814,1,4
888,818,1,4
888,819,1,4
888,817,1,5
888,16,1,5
888,823,1,5
888,824,1,5
888,1,1,6
888,821,1,6
888,20,1,7
888,815,1,7
888,17,1,8
888,8,1,8
888,820,1,8
888,4,1,12
888,154,1,13
888,3,1,16
888,807,1,17
888,817,2,18
888,824,2,18
888,823,2,19
888,820,2,20
888,18,1,21
888,813,1,21
888,1,2,22
888,822,1,22
888,821,2,22
888,20,2,24
888,154,2,24
888,8,2,24
888,4,2,24
888,815,2,24
888,16,2,24
888,814,2,24
888,3,2,24
888,17,2,23
888,819,2,24
888,820,3,26
888,819,3,34
888,807,2,37
888,820,4,37
888,17,3,38
888,823,3,38
888,154,3,40
888,817,3,40
888,20,3,41
888,821,3,41
888,16,3,43
888,1,3,45
888,18,2,47
888,3,3,48
888,8,3,49
888,4,3,49
888,807,3,49
888,813,2,50
888,822,2,54
890,818,1,8
890,823,1,8
890,1,1,9
890,813,1,9
890,814,1,9
890,817,1,10
890,3,1,10
890,822,1,10
890,20,1,11
890,13,1,11
890,807,1,11
890,4,1,12
890,154,1,13
890,8,1,13
890,819,1,13
890,824,1,20
890,820,1,21
890,17,1,23
890,815,1,23
890,821,1,23
890,18,1,24
890,154,2,25
890,814,2,26
890,823,2,27
890,813,2,28
890,3,2,29
890,818,2,30
890,1,2,31
890,13,2,31
890,822,2,33
890,20,2,34
890,4,2,34
890,824,2,33
890,807,2,35
890,820,2,34
890,154,3,37
890,18,2,37
890,815,2,38
890,817,2,38
890,819,2,38
890,807,3,40
890,8,2,42
890,17,2,43
890,823,3,44
890,154,4,47
890,824,3,46
890,4,3,48
890,13,3,48
890,3,3,48
890,814,3,48
890,1,3,50
890,818,3,50
890,813,3,51
890,820,3,50
890,20,3,55
890,17,3,59
891,807,1,9
891,13,1,9
891,814,1,10
891,818,1,10
891,1,1,11
891,16,1,11
891,813,1,11
891,3,1,12
891,4,1,13
891,17,1,13
891,815,1,13
891,20,1,14
891,8,1,14
891,822,1,14
891,824,1,14
891,823,1,15
891,820,1,15
891,817,1,16
891,18,1,17
891,815,2,18
891,821,1,19
891,154,1,22
891,807,2,24
891,818,2,24
891,3,2,25
891,814,2,25
891,1,2,26
891,13,2,26
891,16,2,26
891,813,2,27
891,4,2,28
891,821,2,28
891,822,2,28
891,824,2,28
891,17,2,29
891,823,2,29
891,20,2,30
891,820,2,29
891,817,2,33
891,820,3,32
891,18,2,34
891,813,3,38
891,821,3,41
892,8,1,1
892,1,1,13
892,819,1,17
892,823,1,18
892,154,1,20
892,18,1,21
892,817,1,22
892,815,1,22
892,824,1,22
892,20,1,23
892,17,1,23
892,820,1,23
892,13,1,24
892,807,1,24
892,16,1,24
892,813,1,24
892,822,1,25
892,3,1,26
892,4,1,27
892,821,1,27
892,8,2,30
892,1,2,38
892,819,2,38
892,823,2,39
893,4,2,25
893,154,2,25
893,13,2,25
893,18,2,25
893,8,2,25
893,815,2,25
893,807,2,25
893,821,2,25
893,16,2,25
893,813,2,25
893,819,2,25
893,823,2,26
893,154,3,33
893,818,3,39
893,17,2,40
893,16,3,40
893,824,4,40
893,3,2,41
893,813,3,41
893,820,3,41
893,814,2,42
893,13,3,42
893,822,3,42
893,823,3,42
893,1,2,43
893,20,2,44
893,819,3,54
893,8,1,10
893,824,1,10
893,821,1,11
893,818,1,11
893,819,1,11
893,820,1,11
893,824,2,11
893,13,1,12
893,16,1,12
893,17,1,13
893,18,1,13
893,807,1,13
893,823,1,13
893,822,1,13
893,4,1,14
893,815,1,14
893,3,1,15
893,154,1,15
893,1,1,15
893,817,1,15
893,813,1,16
893,20,1,17
893,814,1,20
893,824,3,23
893,818,2,24
893,822,2,24
893,820,2,24
894,16,1,3
894,18,1,4
894,13,1,6
894,813,1,7
894,814,1,7
894,821,1,7
894,822,1,8
894,1,1,9
894,4,1,9
894,819,1,9
894,154,1,10
894,3,1,10
894,807,1,10
894,815,1,10
894,823,1,10
894,824,1,10
894,20,1,11
894,8,1,11
894,823,2,11
894,17,1,12
894,818,1,12
894,820,1,12
894,817,1,18
894,18,2,22
894,813,2,23
894,814,2,23
894,818,2,24
894,8,2,25
894,807,2,26
894,3,2,28
894,4,2,28
894,16,2,28
894,822,2,28
894,1,2,29
894,13,2,29
894,17,2,30
894,20,2,31
894,819,2,30
894,154,2,31
894,824,2,30
894,820,2,30
894,823,3,30
894,817,2,31
894,17,3,31
894,821,2,31
894,815,2,31
894,818,3,38
894,16,3,38
894,16,4,41
895,819,1,1
895,1,1,1
895,818,1,7
895,18,1,8
895,822,1,8
895,16,1,8
895,821,1,9
895,813,1,9
895,807,1,10
895,814,1,10
895,17,1,11
895,13,1,11
895,8,1,11
895,820,1,11
895,154,1,12
895,3,1,12
895,815,1,12
895,4,1,13
895,20,1,14
895,3,2,16
895,819,2,17
895,817,1,21
895,818,2,21
895,18,2,23
895,3,3,24
895,17,2,25
895,814,2,26
895,822,2,27
895,16,2,27
895,13,2,28
895,813,2,28
895,154,2,29
895,807,2,29
895,820,2,29
895,4,2,30
895,821,2,30
895,815,2,30
895,8,2,31
895,817,2,32
895,13,3,34
895,819,3,35
895,20,2,37
895,818,3,38
895,3,4,39
895,18,3,40
895,17,3,42
895,815,3,42
895,817,3,44
896,814,1,1
896,818,1,1
896,819,1,1
896,20,1,2
896,4,1,2
896,807,1,5
896,824,1,5
896,18,1,6
896,3,1,7
896,8,1,7
896,13,1,8
896,1,1,8
896,813,1,8
896,18,2,12
896,154,1,13
896,821,1,16
896,819,2,16
896,821,2,26
896,818,2,26
896,3,2,27
896,17,1,28
896,815,1,28
896,820,1,29
896,13,2,30
896,1,2,30
896,814,2,30
896,4,2,30
896,20,2,31
896,822,1,31
896,17,2,32
896,18,3,32
896,817,1,33
896,815,2,33
896,807,2,33
896,824,2,33
896,4,3,36
896,817,2,38
896,813,2,38
896,16,1,41
896,821,3,47
896,822,2,49
896,807,3,53
896,820,2,52
896,8,2,58
897,18,1,2
897,813,1,5
897,824,1,5
897,815,1,6
897,820,1,6
897,1,1,7
897,817,1,7
897,823,1,7
897,17,1,8
897,154,1,8
897,819,1,8
897,807,1,9
897,3,1,10
897,18,2,11
897,20,1,14
897,4,1,16
897,818,1,17
897,13,1,18
897,821,1,18
897,814,1,20
897,822,1,24
897,813,2,25
897,807,2,27
897,815,2,27
897,16,1,28
897,817,2,28
897,1,2,29
897,821,2,30
897,824,2,31
897,819,2,32
897,17,2,33
897,3,2,33
897,820,2,32
897,823,2,33
897,807,3,34
897,20,2,37
897,154,2,37
897,13,2,38
897,4,2,44
897,822,2,45
897,818,2,51
898,821,1,1
898,820,1,5
898,813,1,8
898,5,1,17
898,18,1,20
898,819,1,20
898,13,1,21
898,824,1,21
898,823,1,21
898,815,1,22
898,814,1,22
898,3,1,22
898,817,1,22
898,822,1,23
898,1,1,25
898,4,1,26
898,20,1,27
898,820,2,26
898,807,1,27
898,818,1,27
898,17,1,28
898,154,1,29
898,5,2,31
898,821,2,36
898,13,2,38
898,814,2,49
898,819,2,50
899,818,1,10
899,817,1,14
899,5,1,15
899,822,1,17
899,16,1,17
899,13,1,19
899,815,1,19
899,18,1,20
899,807,1,20
899,814,1,20
899,4,1,21
899,1,1,21
899,824,1,21
899,3,1,22
899,821,1,22
899,17,1,23
899,813,1,23
899,20,1,24
899,823,1,24
899,819,1,25
899,820,1,26
899,818,2,28
899,13,2,34
899,5,2,34
899,16,2,37
899,822,2,41
899,817,2,42
899,18,2,43
899,13,3,43
899,813,2,43
899,3,2,44
899,815,2,44
899,807,2,46
899,20,2,47
899,17,2,47
899,818,3,46
899,4,2,47
899,1,2,47
899,814,2,47
899,821,2,47
899,823,2,47
899,824,2,47
899,820,2,48
899,1,3,52
899,823,3,52
899,16,3,54
899,820,3,66
900,154,1,1
900,821,1,1
900,815,1,1
900,18,1,11
900,815,2,11
900,3,1,12
900,817,1,12
900,825,1,12
900,807,1,12
900,4,1,12
900,8,1,12
900,818,1,12
900,826,1,12
900,828,1,23
900,820,1,24
900,824,1,20
900,154,2,28
900,813,1,29
900,821,2,30
900,18,2,32
900,815,3,32
900,807,2,33
900,818,2,33
900,4,2,35
900,817,2,36
900,8,2,36
900,826,2,36
900,825,2,37
900,3,2,38
900,820,2,41
900,824,2,35
900,822,1,10
900,16,1,35
900,822,2,36
901,824,1,1
901,818,1,2
901,8,1,2
901,825,1,9
901,826,1,10
901,821,1,10
901,820,1,10
901,4,1,11
901,16,1,11
901,828,1,11
901,817,1,12
901,13,1,12
901,154,1,12
901,20,1,13
901,18,1,13
901,3,1,14
901,822,1,14
901,1,1,15
901,155,1,15
901,807,1,16
901,818,2,17
901,8,2,18
901,826,2,22
901,821,2,23
901,825,2,24
901,16,2,24
901,18,2,25
901,154,2,25
901,828,2,26
901,4,2,27
901,13,2,27
901,820,2,27
901,817,2,28
901,822,2,29
901,20,2,31
901,155,2,31
901,3,2,32
901,1,2,33
901,807,2,34
901,826,3,34
901,8,3,34
901,828,3,38
901,18,3,39
901,825,3,39
901,817,3,40
901,154,3,40
901,4,3,42
901,820,3,41
901,13,3,42
901,817,4,42
901,822,3,44
901,817,5,44
901,20,3,49
901,3,3,50
901,1,3,51
902,818,1,1
902,16,1,7
902,822,1,10
902,826,1,10
902,824,1,10
902,828,1,11
902,820,1,11
902,4,1,12
902,821,1,12
902,13,1,13
902,8,1,13
902,154,1,13
902,824,2,13
902,825,1,14
902,16,2,13
902,818,2,14
902,807,1,15
902,155,1,15
902,815,1,16
902,20,1,16
902,18,1,17
902,817,1,18
902,1,1,19
902,813,1,19
902,824,3,18
902,3,1,21
902,826,2,24
902,822,2,25
902,825,2,25
902,828,2,26
902,821,2,27
902,13,2,28
902,4,2,28
902,154,2,28
902,820,2,28
902,824,4,31
902,8,2,33
902,815,2,34
902,20,2,34
902,807,2,35
902,18,2,35
902,817,2,35
902,155,2,35
902,154,3,37
902,13,3,38
902,825,3,38
902,813,2,39
902,826,3,39
902,822,3,40
902,1,2,41
902,3,2,41
902,813,3,40
902,820,3,40
902,4,3,41
902,8,3,41
902,824,5,40
902,813,4,47
903,18,1,7
903,154,1,9
903,13,1,10
903,8,1,10
903,815,1,10
903,828,1,10
903,4,1,11
903,807,1,11
903,155,1,11
903,813,1,11
903,824,1,11
903,20,1,12
903,822,1,12
903,820,1,12
903,3,1,13
903,826,1,14
903,821,1,14
903,817,1,15
903,818,1,15
903,1,1,17
903,825,1,17
903,821,2,27
903,828,2,27
903,18,2,28
903,824,2,28
903,815,2,30
903,155,2,30
903,807,2,31
903,822,2,31
903,8,2,31
903,826,2,31
903,825,2,31
903,13,2,31
903,818,2,32
903,813,2,32
903,4,2,33
903,820,2,32
903,20,2,34
903,3,2,37
903,817,2,37
903,1,2,38
903,821,3,40
903,155,3,40
903,828,3,42
903,820,3,48
904,20,1,12
904,817,1,14
904,154,1,15
904,13,1,15
904,813,1,15
904,4,1,16
904,818,1,16
904,8,1,17
904,807,1,17
904,18,1,17
904,16,1,17
904,820,1,17
904,1,1,18
904,815,1,18
904,826,1,18
904,821,1,18
904,828,1,18
904,825,1,19
904,822,1,20
904,3,1,21
904,824,1,21
904,155,1,23
904,13,2,28
904,820,2,31
904,20,2,33
904,154,2,34
904,4,2,35
904,16,2,35
904,807,2,36
904,18,2,36
904,826,2,36
904,821,2,36
904,815,2,37
904,813,2,37
904,828,2,40
904,825,2,41
904,824,2,41
904,1,2,43
904,8,2,43
904,820,3,42
904,3,2,45
904,817,2,45
904,822,2,45
904,13,3,46
904,20,3,52
904,821,3,52
904,4,3,53
904,826,3,53
905,154,1,1
905,16,1,1
905,20,1,4
905,154,2,23
905,820,1,24
905,18,1,25
905,821,1,25
905,155,1,25
905,824,1,25
905,3,1,26
905,1,1,26
905,828,1,25
905,8,1,26
905,817,1,26
905,4,1,26
905,825,1,26
905,818,1,26
905,807,1,26
905,822,1,26
905,8,2,28
905,820,2,27
905,818,2,37
905,13,1,45
905,828,2,51
905,155,2,62
905,820,3,66
905,8,3,73
906,821,1,1
906,821,2,2
906,154,1,11
906,817,1,13
906,822,1,14
906,18,1,14
906,20,1,15
906,13,1,15
906,818,1,15
906,825,1,15
906,16,1,15
906,4,1,16
906,8,1,17
906,3,1,18
906,1,1,19
906,826,1,29
906,821,3,32
906,815,1,34
906,822,2,35
906,20,2,36
906,817,2,37
906,18,2,38
906,818,2,39
906,8,2,39
906,16,2,40
906,807,1,41
906,3,2,44
906,4,2,44
906,1,2,45
906,825,2,45
906,154,2,46
906,826,2,46
906,13,2,48
907,154,1,3
907,818,1,8
907,807,1,9
907,825,1,10
907,826,1,10
907,817,1,10
907,3,1,11
907,16,1,11
907,821,1,12
907,1,1,13
907,13,1,14
907,4,1,14
907,155,1,14
907,822,1,15
907,8,1,15
907,20,1,20
907,821,2,21
907,813,1,26
907,18,1,27
907,154,2,27
907,828,1,28
907,815,1,29
907,20,2,28
907,820,1,37
907,1,2,39
907,807,2,39
907,818,2,39
907,3,2,40
907,825,2,40
907,822,2,41
907,824,1,40
907,13,2,43
907,817,2,43
907,16,2,43
907,828,2,43
907,8,2,44
907,821,3,45
907,4,2,47
907,815,2,55
907,813,2,56
907,18,2,58
908,820,2,2
908,20,1,10
908,826,1,14
908,817,1,15
908,3,1,18
908,155,1,18
908,16,1,23
908,1,1,24
908,4,1,25
908,815,1,26
908,813,1,26
908,825,1,27
908,818,1,27
908,18,1,28
908,807,1,29
908,824,1,29
908,155,2,29
908,154,1,30
908,822,1,31
908,820,3,29
908,20,2,33
908,826,2,35
908,1,2,41
909,825,1,1
909,828,1,3
909,826,1,9
909,4,1,12
909,18,1,13
909,817,1,13
909,818,1,13
909,20,1,14
909,807,1,14
909,815,1,14
909,821,1,14
909,3,1,15
909,822,1,15
909,155,1,15
909,16,1,16
909,820,1,16
909,813,1,18
909,828,2,18
909,8,1,20
909,824,1,20
909,154,1,24
909,1,1,26
909,825,2,29
909,18,2,31
909,821,2,31
909,16,2,32
909,826,2,32
909,155,2,32
909,820,2,32
909,4,2,33
909,20,2,34
909,8,2,34
909,815,2,34
909,817,2,35
909,818,2,37
909,813,2,38
909,807,2,39
909,822,2,40
909,3,2,41
909,1,2,42
909,828,3,41
909,20,3,45
909,824,2,45
909,817,3,46
909,16,3,47
909,820,3,47
909,155,3,48
909,818,3,49
909,1,3,50
909,821,3,50
909,815,3,52
909,825,3,53
909,8,3,53
909,4,3,55
909,18,3,61
910,18,1,8
910,817,1,8
910,807,1,8
910,13,1,8
910,818,1,8
910,815,1,8
910,821,1,8
910,16,1,8
910,1,1,8
910,8,1,8
910,154,1,8
910,826,1,8
910,155,1,8
910,820,1,8
910,813,1,8
910,3,1,9
910,822,1,9
910,20,1,9
910,4,1,9
910,824,1,9
910,18,2,15
910,825,1,15
910,813,2,17
910,824,2,17
910,817,2,23
910,13,2,23
910,822,2,23
910,826,2,30
910,3,2,32
910,20,2,33
910,818,2,34
910,18,3,37
910,4,2,38
910,1,2,39
910,16,2,39
910,825,2,39
910,8,2,41
910,824,3,42
910,813,3,43
910,13,3,45
910,820,2,45
910,817,3,54
910,3,3,56
910,822,3,59
911,154,1,1
911,824,1,1
911,1,1,2
911,3,1,8
911,8,1,8
911,815,1,9
911,13,1,9
911,20,1,10
911,826,1,10
911,807,1,10
911,817,1,11
911,825,1,11
911,16,1,11
911,828,1,11
911,820,1,11
911,822,1,12
911,4,1,12
911,18,1,13
911,154,2,13
